uuid,Last Credentialed Scan,repository,operatingSystem,pluginID,pluginName,firstSeen,lastSeen,sourcetype,Level,cve
10000asas0000500,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000501,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),5/6/2021,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000502,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),5/6/2021,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000503,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 8 : java-11-openjdk (ELSA-2022-0185),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000504,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Security Updates for Microsoft Word Products (January 2022),5/6/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000505,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.53.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),5/6/2021,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000506,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000507,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Security Updates for Microsoft Word Products (January 2022),5/6/2021,1/27/2022,vulnerability:open,High,CVE-0000-0000
10000asas0000508,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Microsoft Edge (Chromium) < 97.0.1072.69 Multiple Vulnerabilities,1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000509,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.el8.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),5/6/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000510,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),5/6/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000511,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Linux Kernel 4.14.35-2047.510.4.1.el7uek.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000512,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000513,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),5/6/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000514,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 5.4.17-2136.302.6.1.el7uek.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000515,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,High,CVE-0000-0000
10000asas0000516,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.36.2.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000517,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000518,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000519,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 11.6,1230123,Mozilla Firefox < 96.0,5/6/2021,1/27/2022,vulnerability:remediated,Medium,CVE-0000-0000
10000asas0000520,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.0.1,1230123,Mozilla Firefox < 96.0,1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000521,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/13/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000522,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.1,1230123,Apache 2.4.x < 2.4.52 Multiple Vulnerabilities,5/6/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000523,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.1,1230123,Mozilla Firefox < 96.0,12/9/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000524,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 10.15.7,1230123,Mozilla Firefox < 96.0,5/6/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000525,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 6 : nss (ELSA-2021-9591),5/6/2021,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000526,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 6 : php (ELSA-2019-3287),1/5/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000527,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 11.4,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/27/2022,1/27/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000528,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.1,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000529,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Mac OS X 12.0.1,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),11/25/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000530,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 11.6.2,1230123,Oracle Java SE 1.7.0_331 / 1.8.0_321 / 1.11.0_14 / 1.17.0_2 Multiple Vulnerabilities (Unix January 2022 CPU),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000531,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.1,1230123,macOS 12.x < 12.1 (HT212978),1/27/2022,1/27/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000532,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 11.6.2,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000533,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.1,1230123,Microsoft Windows Codecs Library RCE (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000534,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Security Updates for Microsoft Word Products (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000535,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 10.15.7,1230123,Windows Speculative Execution Configuration Check,10/28/2021,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000536,2022-01-05 2022-01-06 2022-01-13 2022-01-27,Servers,Microsoft Windows Server 2012 R2 Datacenter,1230123,Mozilla Firefox < 96.0,1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000537,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 2.6.32-754.35.1.0.5.el6.x86_64 on Oracle Linux Server release 6.10,1230123,Mozilla Firefox < 96.0,5/6/2021,1/27/2022,vulnerability:remediated,Medium,CVE-0000-0000
10000asas0000538,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 2.6.32-754.35.1.0.5.el6.x86_64 on Oracle Linux Server release 6.10,1230123,Mozilla Firefox < 96.0,12/9/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000539,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Linux Kernel 2.6.32-754.35.1.0.5.el6.x86_64 on Oracle Linux Server release 6.10,1230123,Apache 2.4.x < 2.4.52 Multiple Vulnerabilities,5/6/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000540,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Mozilla Firefox < 96.0,1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000541,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000542,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 6 : nss (ELSA-2021-9591),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000543,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 6 : php (ELSA-2019-3287),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000544,1/11/2022,Servers,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/11/2022,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000545,1/14/2022,Servers,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/14/2022,1/14/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000546,1/14/2022,Servers,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/14/2022,1/14/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000547,1/11/2022,Servers,Microsoft Windows 10 Enterprise,1230123,Oracle Java SE 1.7.0_331 / 1.8.0_321 / 1.11.0_14 / 1.17.0_2 Multiple Vulnerabilities (Unix January 2022 CPU),1/11/2022,1/11/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000548,1/10/2022,Servers,Mac OS X 12.0.1,1230123,macOS 12.x < 12.1 (HT212978),12/30/2021,1/25/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000549,1/25/2022,Workstations,Microsoft Windows 10 Enterprise,1230123,Security Updates for Microsoft Office Products (October 2021),11/13/2021,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000550,1/18/2022,Workstations,Mac OS X 12.1,1230123,macOS 12.x < 12.1 (HT212978),1/11/2022,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000551,1/25/2022,Workstations,Mac OS X 12.1,1230123,macOS 12.x < 12.1 (HT212978),1/11/2022,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000552,1/3/2022,Workstations,Microsoft Windows 10 Enterprise,1230123,Apache Log4j 1.x Multiple Vulnerabilities,1/24/2022,1/31/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000553,2022-01-03 2022-01-10 2022-01-20 2022-01-27,Network Equipment,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/20/2022,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000554,2022-01-11 2022-01-19 2022-01-26,Workstations,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/19/2022,1/26/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000555,1/27/2022,Workstations,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/13/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000556,2022-01-03 2022-01-10 2022-01-21 2022-01-31,Workstations,Microsoft Windows 10 Enterprise,1230123,Apache 2.4.x < 2.4.52 Multiple Vulnerabilities,1/3/2022,1/31/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000557,1/4/2022,Servers,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/19/2022,1/26/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000558,2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/20/2022,1/27/2022,vulnerability:remediated,Medium,CVE-0000-0000
10000asas0000559,1/3/2022,Servers,Mac OS X 12.1,1230123,Oracle Linux 6 : nss (ELSA-2021-9591),1/11/2022,1/25/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000560,2022-01-04 2022-01-18 2022-01-25,Servers,Mac OS X 11.6.2,1230123,Oracle Linux 6 : php (ELSA-2019-3287),1/4/2022,1/25/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000561,2022-01-10 2022-01-27,Workstations,Mac OS X 12.1,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/10/2022,1/27/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000562,2022-01-07 2022-01-31,Workstations,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),10/13/2021,1/31/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000563,2022-01-10 2022-01-17,Network Equipment,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/24/2022,1/31/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000564,1/18/2022,Workstations,Microsoft Windows 10 Enterprise,1230123,Oracle Java SE 1.7.0_331 / 1.8.0_321 / 1.11.0_14 / 1.17.0_2 Multiple Vulnerabilities (Unix January 2022 CPU),12/30/2021,1/25/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000565,2022-01-24 2022-01-31,Workstations,Microsoft Windows 10 Enterprise,1230123,macOS 12.x < 12.1 (HT212978),1/24/2022,1/31/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000566,2022-01-04 2022-01-11 2022-01-26,Workstations,Microsoft Windows 10 Enterprise,1230123,Mozilla Firefox < 96.0,1/26/2022,1/26/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
